ID,Petición (Tiempo),Marca de tiempo Respuesta,Método,URL,Código,Razón,RTT,Tamaño de la Cabecera de Respuesta,Respuesta (Tamaño del cuerpo)
5116,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=any%3F%0ASet-cookie%3A+Tamper%3Dcf1b6012-ad88-4d12-b3b2-3e97ce390d59&endDate=endDate,401,,1,400,0
5117,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/reservasUser?email=any%0D%0ASet-cookie%3A+Tamper%3D211eaab7-3a03-4665-a2f5-0519ec6a26f4%0D%0A,401,,1,400,0
5118,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=any%0D%0ASet-cookie%3A+Tamper%3Dcf1b6012-ad88-4d12-b3b2-3e97ce390d59%0D%0A&endDate=endDate,401,,2,400,0
5119,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/reservasUser?email=any%3F%0D%0ASet-cookie%3A+Tamper%3D211eaab7-3a03-4665-a2f5-0519ec6a26f4%0D%0A,401,,2,400,0
5120,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=any%3F%0D%0ASet-cookie%3A+Tamper%3Dcf1b6012-ad88-4d12-b3b2-3e97ce390d59%0D%0A&endDate=endDate,401,,2,400,0
5121,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=startDate&endDate=Set-cookie%3A+Tamper%3Dcf1b6012-ad88-4d12-b3b2-3e97ce390d59,401,,1,400,0
5122,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/media?hashtag=any%0D%0ASet-cookie%3A+Tamper%3Dbdd4e113-c19f-4be8-9a59-89ab24bc807f,200,,9,401,2
5123,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=startDate&endDate=any%0D%0ASet-cookie%3A+Tamper%3Dcf1b6012-ad88-4d12-b3b2-3e97ce390d59,401,,1,400,0
5124,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=startDate&endDate=any%3F%0D%0ASet-cookie%3A+Tamper%3Dcf1b6012-ad88-4d12-b3b2-3e97ce390d59,401,,1,400,0
5125,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=startDate&endDate=any%0ASet-cookie%3A+Tamper%3Dcf1b6012-ad88-4d12-b3b2-3e97ce390d59,401,,1,400,0
5126,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/media?hashtag=any%3F%0D%0ASet-cookie%3A+Tamper%3Dbdd4e113-c19f-4be8-9a59-89ab24bc807f,200,,8,401,2
5127,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/media?hashtag=any%0ASet-cookie%3A+Tamper%3Dbdd4e113-c19f-4be8-9a59-89ab24bc807f,200,,7,401,2
5128,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/media?hashtag=any%3F%0ASet-cookie%3A+Tamper%3Dbdd4e113-c19f-4be8-9a59-89ab24bc807f,200,,8,401,2
5129,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/media?hashtag=any%0D%0ASet-cookie%3A+Tamper%3Dbdd4e113-c19f-4be8-9a59-89ab24bc807f%0D%0A,200,,7,401,2
5130,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/media?hashtag=any%3F%0D%0ASet-cookie%3A+Tamper%3Dbdd4e113-c19f-4be8-9a59-89ab24bc807f%0D%0A,200,,7,401,2
5131,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,76,414,354
5132,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,66,414,354
5133,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,65,414,354
5134,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,354
5135,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,65,414,354
5136,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,63,414,354
5137,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,354
5138,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,67,414,354
5139,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1144,395,222
5140,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1139,400,0
5141,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,PUT,http://localhost:8080/api/v1/10/estado?estado=any%3F%0D%0ASet-cookie%3A+Tamper%3D8ec53b83-5fe1-48ed-b036-bbd12b4e4542%0D%0A,401,,1134,400,0
5142,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1127,400,0
5143,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,GET,http://localhost:8080/api/v1/me?username=any%0D%0ASet-cookie%3A+Tamper%3De901ad6f-be9b-4149-8aea-ce00bd6fb8a8%0D%0A,401,,1122,400,0
5144,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5145,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=startDate&endDate=any%3F%0ASet-cookie%3A+Tamper%3Dcf1b6012-ad88-4d12-b3b2-3e97ce390d59,401,,1107,400,0
5146,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,PUT,http://localhost:8080/api/v1/Set-cookie%3A+Tamper%3D8ec53b83-5fe1-48ed-b036-bbd12b4e4542/estado?estado=estado,401,,1,400,0
5147,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5148,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,GET,http://localhost:8080/api/v1/me?username=any%3F%0D%0ASet-cookie%3A+Tamper%3De901ad6f-be9b-4149-8aea-ce00bd6fb8a8%0D%0A,401,,1,400,0
5149,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,PUT,http://localhost:8080/api/v1/any%0D%0ASet-cookie%3A+Tamper%3D8ec53b83-5fe1-48ed-b036-bbd12b4e4542/estado?estado=estado,400,,1,91,0
5150,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5151,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=startDate&endDate=any%0D%0ASet-cookie%3A+Tamper%3Dcf1b6012-ad88-4d12-b3b2-3e97ce390d59%0D%0A,401,,1,400,0
5152,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5153,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,PUT,http://localhost:8080/api/v1/any%3F%0D%0ASet-cookie%3A+Tamper%3D8ec53b83-5fe1-48ed-b036-bbd12b4e4542/estado?estado=estado,400,,1,91,0
5154,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=startDate&endDate=any%3F%0D%0ASet-cookie%3A+Tamper%3Dcf1b6012-ad88-4d12-b3b2-3e97ce390d59%0D%0A,401,,1,400,0
5155,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5156,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5157,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,PUT,http://localhost:8080/api/v1/any%0ASet-cookie%3A+Tamper%3D8ec53b83-5fe1-48ed-b036-bbd12b4e4542/estado?estado=estado,400,,2,91,0
5158,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5159,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,PUT,http://localhost:8080/api/v1/any%3F%0ASet-cookie%3A+Tamper%3D8ec53b83-5fe1-48ed-b036-bbd12b4e4542/estado?estado=estado,400,,1,91,0
5160,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5161,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,PUT,http://localhost:8080/api/v1/any%0D%0ASet-cookie%3A+Tamper%3D8ec53b83-5fe1-48ed-b036-bbd12b4e4542%0D%0A/estado?estado=estado,400,,1,91,0
5162,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5163,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,PUT,http://localhost:8080/api/v1/any%3F%0D%0ASet-cookie%3A+Tamper%3D8ec53b83-5fe1-48ed-b036-bbd12b4e4542%0D%0A/estado?estado=estado,400,,1,91,0
5164,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5165,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,2,400,0
5166,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5167,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5168,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5169,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5170,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5171,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5172,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,2,400,0
5173,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,681,414,354
5174,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,65,414,354
5175,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:30 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,65,414,354
5176,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:31 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,67,414,354
5177,Mon Jun 02 09:12:31 CEST 2025,Mon Jun 02 09:12:31 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,65,414,354
5178,Mon Jun 02 09:12:31 CEST 2025,Mon Jun 02 09:12:31 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,354
5179,Mon Jun 02 09:12:31 CEST 2025,Mon Jun 02 09:12:31 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,354
5180,Mon Jun 02 09:12:31 CEST 2025,Mon Jun 02 09:12:31 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,354
5181,Mon Jun 02 09:12:31 CEST 2025,Mon Jun 02 09:12:31 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,68,414,354
5182,Mon Jun 02 09:12:31 CEST 2025,Mon Jun 02 09:12:31 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,63,414,354
5183,Mon Jun 02 09:12:31 CEST 2025,Mon Jun 02 09:12:31 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,63,414,354
5184,Mon Jun 02 09:12:31 CEST 2025,Mon Jun 02 09:12:31 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,63,414,354
5185,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:32 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1241,395,229
5186,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:32 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1235,400,0
5187,Mon Jun 02 09:12:30 CEST 2025,Mon Jun 02 09:12:32 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1214,400,0
5188,Mon Jun 02 09:12:32 CEST 2025,Mon Jun 02 09:12:32 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,3,400,0
5189,Mon Jun 02 09:12:32 CEST 2025,Mon Jun 02 09:12:32 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,3,400,0
5190,Mon Jun 02 09:12:32 CEST 2025,Mon Jun 02 09:12:32 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5191,Mon Jun 02 09:12:32 CEST 2025,Mon Jun 02 09:12:32 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5192,Mon Jun 02 09:12:32 CEST 2025,Mon Jun 02 09:12:32 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5193,Mon Jun 02 09:12:32 CEST 2025,Mon Jun 02 09:12:32 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5194,Mon Jun 02 09:12:32 CEST 2025,Mon Jun 02 09:12:32 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,2,400,0
5195,Mon Jun 02 09:12:32 CEST 2025,Mon Jun 02 09:12:32 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,2,400,0
5196,Mon Jun 02 09:12:32 CEST 2025,Mon Jun 02 09:12:32 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,2,400,0
5197,Mon Jun 02 09:12:32 CEST 2025,Mon Jun 02 09:12:32 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,2,400,0
5198,Mon Jun 02 09:12:32 CEST 2025,Mon Jun 02 09:12:32 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5199,Mon Jun 02 09:12:32 CEST 2025,Mon Jun 02 09:12:32 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5200,Mon Jun 02 09:12:32 CEST 2025,Mon Jun 02 09:12:32 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,2,400,0
5201,Mon Jun 02 09:12:32 CEST 2025,Mon Jun 02 09:12:32 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5202,Mon Jun 02 09:12:32 CEST 2025,Mon Jun 02 09:12:32 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,0,400,0
5203,Mon Jun 02 09:12:32 CEST 2025,Mon Jun 02 09:12:32 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,2,400,0
5204,Mon Jun 02 09:12:32 CEST 2025,Mon Jun 02 09:12:32 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,2,400,0
5205,Mon Jun 02 09:12:32 CEST 2025,Mon Jun 02 09:12:32 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5206,Mon Jun 02 09:12:32 CEST 2025,Mon Jun 02 09:12:32 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,2,400,0
5207,Mon Jun 02 09:12:32 CEST 2025,Mon Jun 02 09:12:32 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5208,Mon Jun 02 09:12:31 CEST 2025,Mon Jun 02 09:12:32 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,525,414,354
5209,Mon Jun 02 09:12:32 CEST 2025,Mon Jun 02 09:12:32 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,69,414,354
5210,Mon Jun 02 09:12:32 CEST 2025,Mon Jun 02 09:12:32 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,67,414,354
5211,Mon Jun 02 09:12:32 CEST 2025,Mon Jun 02 09:12:33 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1221,395,230
5212,Mon Jun 02 09:12:32 CEST 2025,Mon Jun 02 09:12:33 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1211,400,0
5213,Mon Jun 02 09:12:33 CEST 2025,Mon Jun 02 09:12:33 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5214,Mon Jun 02 09:12:33 CEST 2025,Mon Jun 02 09:12:33 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5215,Mon Jun 02 09:12:33 CEST 2025,Mon Jun 02 09:12:33 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5216,Mon Jun 02 09:12:33 CEST 2025,Mon Jun 02 09:12:33 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5217,Mon Jun 02 09:12:33 CEST 2025,Mon Jun 02 09:12:33 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5218,Mon Jun 02 09:12:33 CEST 2025,Mon Jun 02 09:12:33 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5219,Mon Jun 02 09:12:33 CEST 2025,Mon Jun 02 09:12:33 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5220,Mon Jun 02 09:12:33 CEST 2025,Mon Jun 02 09:12:33 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5221,Mon Jun 02 09:12:33 CEST 2025,Mon Jun 02 09:12:33 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5222,Mon Jun 02 09:12:33 CEST 2025,Mon Jun 02 09:12:33 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5223,Mon Jun 02 09:12:33 CEST 2025,Mon Jun 02 09:12:33 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5224,Mon Jun 02 09:12:32 CEST 2025,Mon Jun 02 09:12:33 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,1074,414,354
5225,Mon Jun 02 09:12:33 CEST 2025,Mon Jun 02 09:12:33 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,354
5226,Mon Jun 02 09:12:33 CEST 2025,Mon Jun 02 09:12:33 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,65,414,354
5227,Mon Jun 02 09:12:33 CEST 2025,Mon Jun 02 09:12:33 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,65,414,354
5228,Mon Jun 02 09:12:33 CEST 2025,Mon Jun 02 09:12:33 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,66,414,354
5229,Mon Jun 02 09:12:33 CEST 2025,Mon Jun 02 09:12:33 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,354
5230,Mon Jun 02 09:12:33 CEST 2025,Mon Jun 02 09:12:33 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,65,414,354
5231,Mon Jun 02 09:12:33 CEST 2025,Mon Jun 02 09:12:33 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,65,414,354
5232,Mon Jun 02 09:12:33 CEST 2025,Mon Jun 02 09:12:33 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,65,414,354
5233,Mon Jun 02 09:12:33 CEST 2025,Mon Jun 02 09:12:33 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,354
5234,Mon Jun 02 09:12:33 CEST 2025,Mon Jun 02 09:12:33 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,354
5235,Mon Jun 02 09:12:33 CEST 2025,Mon Jun 02 09:12:34 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,354
5236,Mon Jun 02 09:12:33 CEST 2025,Mon Jun 02 09:12:34 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1271,395,227
5237,Mon Jun 02 09:12:33 CEST 2025,Mon Jun 02 09:12:34 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1257,400,0
5238,Mon Jun 02 09:12:34 CEST 2025,Mon Jun 02 09:12:34 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5239,Mon Jun 02 09:12:34 CEST 2025,Mon Jun 02 09:12:34 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5240,Mon Jun 02 09:12:34 CEST 2025,Mon Jun 02 09:12:34 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5241,Mon Jun 02 09:12:34 CEST 2025,Mon Jun 02 09:12:34 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5242,Mon Jun 02 09:12:34 CEST 2025,Mon Jun 02 09:12:34 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5243,Mon Jun 02 09:12:34 CEST 2025,Mon Jun 02 09:12:34 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5244,Mon Jun 02 09:12:34 CEST 2025,Mon Jun 02 09:12:34 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5245,Mon Jun 02 09:12:34 CEST 2025,Mon Jun 02 09:12:34 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5246,Mon Jun 02 09:12:34 CEST 2025,Mon Jun 02 09:12:34 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,0,400,0
5247,Mon Jun 02 09:12:34 CEST 2025,Mon Jun 02 09:12:34 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,0,400,0
5248,Mon Jun 02 09:12:34 CEST 2025,Mon Jun 02 09:12:34 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5249,Mon Jun 02 09:12:34 CEST 2025,Mon Jun 02 09:12:34 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,559,414,267
5250,Mon Jun 02 09:12:34 CEST 2025,Mon Jun 02 09:12:34 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,267
5251,Mon Jun 02 09:12:34 CEST 2025,Mon Jun 02 09:12:34 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,65,414,267
5252,Mon Jun 02 09:12:34 CEST 2025,Mon Jun 02 09:12:34 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,65,414,267
5253,Mon Jun 02 09:12:34 CEST 2025,Mon Jun 02 09:12:34 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,68,414,267
5254,Mon Jun 02 09:12:34 CEST 2025,Mon Jun 02 09:12:34 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,68,414,267
5255,Mon Jun 02 09:12:34 CEST 2025,Mon Jun 02 09:12:34 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,267
5256,Mon Jun 02 09:12:34 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,267
5257,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,267
5258,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,65,414,267
5259,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,65,414,267
5260,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,63,414,267
5261,Mon Jun 02 09:12:34 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1189,395,228
5262,Mon Jun 02 09:12:34 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1177,400,0
5263,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5264,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5265,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,2,400,0
5266,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,0,400,0
5267,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,2,400,0
5268,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5269,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5270,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5271,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5272,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5273,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
